point_id,x,y,z,avg_error,img_a,img_b,img_a_row,img_a_col,img_b_row,img_b_col,angle_deg
2440,567.1503667017998,-94.52270561363642,142.41843013241453,1.985846222361382,2,3,437.9971008300781,1249.7376708984375,445.670166015625,1325.5380859375,2.9184708310507705
2441,-1010.4882025248576,753.4391047112181,300.0361692459129,10.17593503730943,2,3,652.8192749023438,1250.0970458984375,555.9326171875,615.5941772460938,43.53377653172829
2442,672.2810116711884,-129.9217669631038,-113.1204300797733,1.0075331864509796,2,3,555.5234985351562,1251.588623046875,568.2042846679688,1328.6865234375,2.711953266047709
2443,786.9059359317472,-171.00453690891501,-173.90359412387693,1.1173122551122283,2,3,572.04638671875,1258.607177734375,583.63916015625,1338.8145751953125,2.5407863494752387
2444,822.1299067321852,-156.47730585323995,-368.89197553070164,0.1500806273687227,2,3,653.101806640625,1266.5159912109375,670.4625854492188,1346.5714111328125,2.457015044747946
2445,822.1299067321852,-156.47730585323995,-368.89197553070164,0.1500806273687227,2,3,653.101806640625,1266.5159912109375,670.4625854492188,1346.5714111328125,2.457015044747946
2446,665.2214033915861,-115.94514544277953,220.21203518630404,0.7293095196255581,2,3,396.1959533691406,1266.760498046875,398.8141174316406,1347.33984375,2.763323564985115
2447,611.1047392947318,-100.33185340495547,406.41978180651245,0.11821900168513824,2,3,299.4325256347656,1267.076171875,297.2738342285156,1347.6790771484375,2.8539892388616246
2448,689.8630547330155,-129.34965420516113,302.0245407476933,0.536974250831016,2,3,354.3410339355469,1269.2225341796875,354.83563232421875,1351.4656982421875,2.7281164891909504
2449,724.2297616740834,-97.7161552959675,-379.88368634300684,0.1965537809642645,2,3,674.64453125,1269.412353515625,693.093505859375,1346.6087646484375,2.576754195337696
2450,677.8932273880558,-73.35385975780065,-377.41051619349537,0.21392898156694473,2,3,681.5062255859375,1269.572998046875,700.8128662109375,1345.3912353515625,2.639637935284431
2451,880.277462523359,-185.63249580466032,-224.29472111133373,0.2729107240636893,2,3,584.9047241210938,1271.2188720703125,598.34814453125,1354.2486572265625,2.4155055471271085
